name,experience_years,technical_score,label
David Mccarthy,6.7,24,0
James Dennis,8.3,37,0
Suzanne Werner,3.4,51,0
Sherry Martin,9.7,52,0
Andre Myers,9.1,36,0
David English,2.7,78,0
Wendy Anderson,8.6,15,0
Felicia Malone,7.1,32,0
Joshua Cooper,6.5,63,0
Elizabeth Thompson,0.0,14,1
Jessica Beck,4.1,24,0
Patrick Dillon,7.5,88,0
Dale Rivers,1.3,23,1
Amanda Wallace,8.1,74,0
Melanie Scott,1.2,85,0
Jay Lee,2.5,91,0
Brandon Berg,0.4,31,1
Jason Mckinney,7.4,93,0
Jonathan Shaw,0.7,50,1
Erin Knight,1.3,27,1
Corey Oliver,2.8,14,0
Annette Webster,5.7,83,0
Michael Zimmerman,2.1,14,0
Aaron Brown,8.3,1,0
Dawn Wright,4.1,43,0
Vincent Cannon,2.1,18,0
Gabrielle Ramirez,1.5,82,0
Melissa Rodriguez,7.9,47,0
Joanna Ramirez,3.3,52,0
Christine Kim,3.8,66,0
Judith Shelton,6.8,56,0
Lisa Lopez,6.6,81,0
Justin Ruiz,1.5,49,1
Sara Clark,3.5,85,0
Crystal Butler,8.6,84,0
Sheryl Brown,2.4,62,0
Victoria Cortez,9.5,55,0
Robin Ray,0.5,0,1
Anthony Jordan,4.3,20,0
Robert Hill,0.6,7,1
Nathan Turner,7.5,67,0
Eileen Kelly,2.9,52,0
Melissa Mason,1.1,36,1
David Jones,1.4,35,1
Mary Solis,1.8,98,0
Brandon Murphy,0.1,100,0
Anna Roberts,7.6,8,0
Christina Harrison,5.9,44,0
Michael Cooper,3.0,28,0
Sharon Tucker,4.5,88,0
Theresa Smith,8.6,61,0
Carmen Nguyen,9.6,34,0
Brittany Hess,1.6,28,1
Tina Cruz,4.4,17,0
William Hartman,0.2,30,1
Sarah Cantrell,6.5,49,0
Holly Johnson,2.2,70,0
John Key,5.1,18,0
Regina Ward,1.1,92,0
Timothy Turner,3.7,32,0
Robert Martinez,6.9,34,0
Joel Mcdaniel,8.6,66,0
Courtney Moss,8.0,95,0
Sharon Snow,4.0,8,0
Taylor Mills,5.7,13,0
Brian Howell,2.4,36,0
Michael Hunter,2.5,31,0
Heather Sanchez,7.6,85,0
Robert Johnson,9.3,78,0
Rebecca West,5.7,67,0
Gabriela Hill,9.2,80,0
Jennifer Moreno,5.0,67,0
Rebecca Roberts,0.0,2,1
Gabrielle Allen,3.3,88,0
Sydney Sutton,7.7,53,0
Elizabeth Burnett DDS,5.7,0,0
Ricardo Flores,4.8,23,0
Clifford Humphrey,1.1,39,1
John House,7.2,54,0
Anita Flores,2.5,34,0
Christine Lang,5.9,80,0
Casey Morris,4.0,77,0
Kimberly Browning,5.7,45,0
Harold Mcdaniel,1.0,60,0
Jaclyn Brooks,6.2,31,0
Matthew Jones,3.2,43,0
Jessica Jensen,3.6,97,0
Dawn Vega,2.4,42,0
Joseph Figueroa,4.9,55,0
Paul Hicks,9.6,2,0
Lindsey Carson,6.9,13,0
Michael Marshall,5.7,17,0
Daniel Johnson,2.3,5,0
Karen Miller,2.0,52,0
Mr. Carlos Fowler Jr.,5.3,94,0
Andrew Wright,0.7,87,0
Dawn Ward,9.9,70,0
Rose Hernandez,4.4,17,0
Mary Murphy,2.2,27,0
Dorothy Bautista,2.2,12,0
Adam Perry,0.4,1,1
Christina Burke,9.2,52,0
Tracy Hopkins,1.2,35,1
Steven Watkins,6.4,57,0
Alexander Lewis,8.9,11,0
Paul Brown,3.4,30,0
Alexander Mccall,6.1,11,0
Edward Sosa,8.1,76,0
Madison Ayers,5.4,80,0
Kimberly Donovan,9.4,30,0
Andrew Garcia,0.4,88,0
Brooke Crosby,2.8,21,0
Christopher Ford,6.6,89,0
Ernest Lynch,7.3,62,0
Heidi Hendricks,8.2,27,0
Evan Lawrence,8.0,42,0
Eric Richards,1.0,64,0
Wendy Rowland,5.8,73,0
Cheryl Sellers,2.8,54,0
Jessica Roberson,7.0,45,0
Lori White,7.5,71,0
Bryan James,7.0,3,0
Grace Jacobs,7.4,80,0
Ashley Rivera,5.7,85,0
Eric Torres,2.8,22,0
Regina Brown,8.2,29,0
Margaret Black,7.4,93,0
Donald Gould,1.8,26,1
Jorge Wood,2.0,37,0
Daniel Roy,4.6,84,0
Scott Smith,4.5,79,0
Francisco Ibarra,1.3,15,1
Faith Scott,7.3,92,0
Paul Cruz,2.0,80,0
Carmen Perez,7.6,97,0
Joyce Freeman,3.0,87,0
Benjamin Livingston,4.3,88,0
Gary Green,0.6,20,1
Joshua Chavez,4.7,0,0
Thomas Howard,1.7,4,1
Amy Johnson,5.3,87,0
Lisa Martinez,8.4,53,0
Matthew Phelps,1.1,97,0
Brittany Blackwell,1.6,9,1
Amber Silva,1.5,13,1
Anita Nunez,4.3,89,0
Gregory Wood,8.1,34,0
Dennis Flynn,7.1,91,0
Sue Wilson,5.5,86,0
Jacqueline Johnson,5.3,75,0
April Roberson,9.0,74,0
Brandy Maldonado,9.8,57,0
Dr. Daniel Young DVM,1.6,76,0
Tina Santos,5.3,72,0
Donald Simmons,2.2,57,0
Anna Waters,4.2,78,0
Mark Griffin,8.4,56,0
Heather Mendoza,2.8,33,0
Anna Smith,6.1,93,0
Sara Leonard,8.0,2,0
Paul Bass,2.0,37,0
Christopher Smith,3.8,68,0
Jamie Rocha,4.6,11,0
Joseph Morgan,8.7,14,0
Johnny Lopez,8.0,16,0
Whitney Stone,9.0,29,0
Leslie Mitchell,7.4,68,0
Tiffany King,9.5,14,0
Melissa Colon,5.6,50,0
Jeffrey Marshall,9.1,74,0
Dr. Kelly Gonzalez,7.1,17,0
Jeanne Jimenez,0.5,23,1
Dr. Angela Harrison,5.4,29,0
Rachel Jackson,8.0,30,0
Nicolas Perez,9.1,65,0
Jessica Holloway,8.6,69,0
Hannah Paul,8.8,30,0
Allison Steele,5.4,10,0
Amy Dunn,3.4,68,0
Michael White,0.9,33,1
Mary Benitez,3.3,17,0
Emily Callahan,8.3,5,0
Angela Rodriguez,4.3,26,0
Jennifer Walsh,1.4,28,1
Jennifer Leblanc,7.0,11,0
Pamela Pratt,5.2,79,0
Ruben Sawyer,4.4,54,0
Lisa Hopkins MD,7.2,69,0
Dennis Yang,0.8,97,0
Joshua Casey,3.2,21,0
Stephen Huff,6.8,43,0
Gabriel Perez,0.3,97,0
Elizabeth Savage,0.1,3,1
Anthony Adams,7.8,88,0
Joshua Church,0.2,92,0
Ashley Ewing,0.3,41,1
David Tyler,1.6,95,0
Dr. Alexis Barnett,8.1,74,0
Kevin Jones,0.8,88,0
Rebecca Dominguez,1.9,12,1
Dr. Laura Allen,4.4,68,0
Kelsey David,6.5,7,0
Christina Garner,7.9,95,0
Monica Jordan,9.7,3,0
Ruben Garcia,7.2,45,0
Lauren Washington,3.1,86,0
Mario Deleon,1.2,64,0
James Jacobs,6.5,96,0
Amanda Nelson,2.9,20,0
Shawn Harper,0.9,18,1
Terrence Harrison,6.0,73,0
Kristin Jackson,5.4,36,0
Shawn Garcia,4.9,98,0
John Boyd,0.8,22,1
Erica Smith,8.2,36,0
Ashley Werner,5.0,100,0
Joshua Gibson,0.4,48,1
Karen Stewart,4.7,64,0
Karen White,4.3,3,0
Nicole Chambers,0.4,6,1
Katrina Hunt,0.0,33,1
Tyler George,8.9,48,0
Jenna Garrison,3.5,43,0
John Cobb PhD,0.9,92,0
Kimberly Dominguez,5.2,67,0
Wendy Jennings,1.5,48,1
Michael Gray,5.6,30,0
Mary Kennedy,4.1,34,0
Ricardo Peterson,5.1,41,0
Margaret Ferguson,3.7,6,0
Brandon Carter,3.7,21,0
Christopher Parsons,7.9,48,0
Tyler Liu,7.3,70,0
Michael Davis,7.1,80,0
Eric Brown,4.7,52,0
Samuel Gibbs,2.1,52,0
Samuel Robinson,6.0,78,0
Tanya Warner,5.6,79,0
Christopher Cervantes,3.6,2,0
Erica Delgado,7.7,99,0
Angela Anderson,6.4,67,0
Troy Richardson,1.8,8,1
Timothy Lester,0.6,6,1
Rhonda Scott,9.3,50,0
Ashley Silva,2.5,67,0
Adam Walters,1.2,71,0
Donald Farmer,9.2,94,0
Elizabeth Wilson,0.0,80,0
Eric Santos,7.3,82,0
Dr. Roy Davenport,1.8,60,0
Karen Tran,5.0,31,0
Edward Hodge,5.2,48,0
Matthew Simon,7.2,24,0
Julia Hayes,5.3,8,0
Richard Vargas,4.0,31,0
Michael Greene,1.5,8,1
Mark Clarke,1.4,51,1
Laura Ellis,6.2,37,0
Charles Miller,7.3,66,0
Andrea Gray,5.7,85,0
Sonia Clark,6.7,39,0
Chloe Ferguson,4.1,20,0
Lisa Pierce,0.2,53,1
Kayla Hurst,7.6,16,0
Maria Aguirre,3.7,92,0
Joann Ryan,8.5,55,0
William Lawrence,2.1,39,0
Thomas Buckley,9.6,32,0
Kristi Lewis,0.8,5,1
Michael Klein,8.2,37,0
Candace Flores,9.5,80,0
Andrea Martinez,3.9,45,0
Felicia Smith,9.5,47,0
Patrick Lang,7.6,5,0
Benjamin Smith,1.9,100,0
Douglas Lester,2.3,86,0
Tom Clark,3.7,69,0
Rodney Nicholson,6.8,37,0
Brian Johnson,1.9,93,0
Vincent Bass,0.2,10,1
Brian Esparza,4.7,39,0
Seth Morrison,4.1,35,0
Brandon Sweeney,8.6,65,0
Charles Clark,5.8,67,0
Rebecca Buckley,5.1,2,0
David Cisneros,7.7,93,0
Bryan Myers,1.1,30,1
William Porter,5.6,64,0
Molly Frost,5.2,35,0
Ashley Kim,3.3,17,0
Eric Norris,4.7,89,0
Joanna Hanson,0.6,88,0
David Contreras,3.4,37,0
Paul Clements,6.9,7,0
Dawn Landry,9.9,37,0
Joseph Garcia,2.4,27,0
Rachel Williams,2.1,97,0
Kimberly Rosales,8.2,24,0
Julie Adams,8.3,32,0
Calvin Williamson,5.9,90,0
Katelyn Anderson,1.2,93,0
Judith Hickman,2.2,18,0
Mark Evans,8.1,11,0
Abigail Garza,0.9,76,0
Adam Adams,4.5,59,0
Joel Miller,7.2,100,0
Andrea Stone,1.2,6,1
Sara Jones,6.1,25,0
Lauren Robinson,2.4,11,0
John Espinoza,6.3,25,0
Connie Clark,4.9,17,0
George Harvey,4.0,41,0
Heather Kane,10.0,5,0
Amy Osborne,8.8,4,0
Yvonne Anderson,7.2,10,0
Joseph Neal,9.2,78,0
Megan Roman,7.6,63,0
Marcus Townsend,7.6,41,0
David Wiggins,9.9,12,0
Alex Yang,4.6,64,0
Andrea Sparks,8.6,99,0
Tina Salazar,5.5,67,0
Amy Anderson,8.9,1,0
Rebecca Calhoun,9.1,26,0
Deborah Green,8.2,3,0
Alicia Gomez,5.9,42,0
Noah Smith,7.8,14,0
Katherine Wilson,5.5,76,0
Erica Meyer,5.2,1,0
Benjamin Henry,2.4,48,0
Mary Gutierrez,3.3,81,0
Lance Perez,7.0,33,0
Maria Perry,7.3,76,0
Kelsey Delgado,1.2,92,0
Kevin Massey,9.1,0,0
Charles Tran,8.8,87,0
Todd Owens,2.1,47,0
Sue Nolan,6.1,44,0
Beth Cherry,1.3,7,1
Melissa Dunn,0.8,77,0
Charles Butler,0.7,15,1
Katelyn Hill,8.7,81,0
Jennifer Wade,7.7,36,0
Barbara Lewis,1.1,37,1
Kenneth Gilbert,2.3,50,0
Manuel Dunn,5.3,43,0
Kevin Edwards,8.4,75,0
Katherine Gordon,1.4,52,1
Ryan Martin,1.9,92,0
Trevor Jenkins,1.6,27,1
Brenda Delgado,6.1,64,0
Christopher Miranda,1.5,30,1
Valerie Morgan,4.5,42,0
Heather Hensley,3.4,9,0
Laura Green,0.9,4,1
Charlotte Smith,7.0,93,0
Tammy Taylor,2.9,66,0
Breanna King,5.4,95,0
Olivia Oneill,0.4,46,1
Jaime Ferguson,6.3,99,0
Nicholas Mills,7.9,30,0
Timothy Kennedy,4.9,50,0
Alicia Sims,4.3,95,0
Dr. Kimberly Sullivan,0.5,88,0
Joshua Hubbard,1.0,95,0
Carrie Anderson,1.3,99,0
Sean Watson,8.5,5,0
Joshua Kim,9.4,7,0
Makayla Hartman,5.2,26,0
Juan Mason,3.6,50,0
Chad Bryant,8.8,11,0
Barbara Hartman,8.2,97,0
William Fernandez,0.3,19,1
Kevin Webb,6.8,9,0
Courtney Oconnor,3.2,95,0
Diane Smith,2.1,22,0
Lisa Wheeler,7.7,32,0
Steven Young,9.0,45,0
Andrea Casey,0.5,55,1
Leonard Johnson,5.1,23,0
Shannon Watson,4.4,13,0
Casey Clarke,4.9,62,0
Daniel Brady,4.2,71,0
Shannon Castro,6.4,18,0
Steven Cruz,6.2,67,0
Michael Adams,8.3,37,0
John Glass,7.5,5,0
Nicholas Wong,1.2,38,1
Bernard Juarez,9.0,0,0
Joseph Gallagher,7.9,57,0
Charles Owens,7.8,43,0
Jerry Huff,3.0,61,0
Ryan Morgan,8.6,70,0
James Martin,7.4,67,0
Mr. Joshua Cole,1.4,5,1
Andrew Ellison,2.1,82,0
Daniel Butler,3.7,92,0
Zachary Lewis,1.2,13,1
Kurt Fleming,6.7,57,0
William Richards,6.9,2,0
Jasmine Lee,6.1,6,0
Daniel Carter,5.1,72,0
Stephen Burton,5.8,8,0
Stephanie Price,8.0,36,0
David Moran,5.7,2,0
Paige Morrison,7.1,57,0
Kathleen Lewis,9.9,74,0
Kylie Smith,8.1,51,0
Elizabeth Smith,7.6,90,0
Kristie Arnold,5.7,80,0
Ryan Thompson,4.2,79,0
Charles Wheeler,5.7,48,0
Cameron Rogers,8.7,84,0
Steven Johnson,3.0,70,0
Holly Hernandez,6.4,97,0
Allison Mccarthy,6.0,93,0
Lisa Middleton,6.8,97,0
Hannah Matthews,9.8,58,0
Dillon Lewis,0.9,66,0
Samuel Simpson,3.0,68,0
Laurie Lamb,7.8,74,0
Zachary Barrett,3.8,72,0
Amy Williamson,2.5,42,0
Keith Wong,5.7,37,0
Dr. Craig Sweeney,0.2,64,0
Cassandra Irwin,8.9,72,0
Kyle Hall,6.2,24,0
Pam English,9.5,24,0
Hannah Chandler,1.1,99,0
Mary Mitchell,8.1,28,0
Mark Hester,2.9,18,0
Kelly Mcmahon,7.8,55,0
Michael Padilla,4.0,71,0
Larry Gardner,9.6,7,0
Brian Rose,4.1,89,0
Angela Barrera,0.2,71,0
Raymond Williams MD,4.7,50,0
Michael Davidson,6.4,58,0
Kyle Martinez,7.6,3,0
Eugene Smith,6.4,22,0
Joseph Smith,7.5,39,0
Ashlee Mann,5.6,92,0
Karen Willis,2.3,77,0
John Baldwin,2.2,85,0
Tracy Lynch,6.6,46,0
Carmen Wright,6.5,66,0
Daniel Moore,1.4,71,0
Tyler Zimmerman,7.6,36,0
Linda Valentine,8.3,44,0
Andrew Leblanc,9.6,84,0
Eric James,1.2,18,1
John Turner,9.0,72,0
William Galvan,6.1,43,0
Dana Mccullough,0.3,100,0
Justin Dawson,1.5,75,0
Thomas Newton,7.6,69,0
Laura Wells,6.8,55,0
Regina Conner,6.6,11,0
Gary Fox,7.8,48,0
Jay Cunningham,5.7,44,0
Amber Brown,4.1,9,0
Michael Taylor,9.2,27,0
Blake Reid,0.1,61,0
Bryce Carpenter,8.1,12,0
Andrew Carter,6.7,87,0
Emily Rodriguez,8.8,98,0
Dennis Gilmore,1.9,67,0
Edward Fernandez,3.1,43,0
Vickie Price,9.8,96,0
Matthew White,1.2,24,1
John Mason,7.8,51,0
Ashlee Braun,5.4,30,0
Benjamin Cobb,5.9,98,0
William Johnson,3.1,65,0
Daniel Bennett,2.7,5,0
Sheila Jones,8.5,21,0
Tracy Butler,4.8,28,0
Mia Perry,0.0,85,0
Sabrina Dickson PhD,8.5,55,0
Luis Jenkins,6.0,49,0
Jill Thomas,0.6,7,1
Lori Garcia,1.2,97,0
Douglas Munoz,3.9,25,0
Jennifer Alvarez,0.8,85,0
Madeline Carey,1.9,78,0
Danny Hernandez,3.3,3,0
Michael Ramirez,0.5,8,1
Donna Hardin,3.8,7,0
Jordan Mcdaniel,6.1,35,0
Brittany Barnes,0.8,80,0
Jennifer Thompson,6.1,94,0
Regina Peters,3.2,58,0
Samantha Harmon,4.1,22,0
Zachary Chavez,8.6,66,0
Nathan Bell,2.0,74,0
Kara Wong,9.5,82,0
Edward Barber,4.1,18,0
Erica Campbell PhD,0.5,47,1
Kathryn Daniels,2.2,35,0
Madison Farrell,2.7,63,0
Matthew Wallace,4.4,76,0
Mark Hale,2.8,20,0
Elizabeth Martinez,0.6,57,1
Amy Bowman,8.9,92,0
Christopher Marks,4.0,52,0
Bianca Rivera,6.7,76,0
Mandy Jimenez,1.4,2,1
Jacob Wright,5.6,11,0
Cassandra Shaw,7.5,62,0
Anne Wright,7.2,60,0
Caitlin Perry,9.2,6,0
Oscar Rhodes,9.8,72,0
Olivia Duarte,7.0,77,0
Lisa Ward,0.7,99,0
Dustin Rivera,2.6,50,0
Bryan Brown,9.4,86,0
Dawn Finley,5.3,8,0
Stephen Carter,9.7,25,0
Patricia Rogers,2.0,29,0
Alexandra Morrow,0.9,16,1
Jack Anderson,9.5,40,0
Tara Harris,3.6,21,0
Jason Fletcher,2.0,51,0
Mr. Juan Sandoval,1.1,69,0
Anne Lewis,9.3,59,0
Dominique Booker,0.1,21,1
Gary Riley,6.8,10,0
Elizabeth Young,6.0,0,0
Theresa Cummings,3.8,28,0
Daniel Gutierrez,7.5,30,0
Allison Dawson,8.3,85,0
William Underwood,3.2,59,0
Lynn Adams,5.0,73,0
Mary Reyes,9.8,48,0
Samantha Stevens,1.2,27,1
Gina Raymond,4.5,85,0
Taylor Henderson,5.5,39,0
Beth Phillips,2.6,6,0
Debbie Parks,7.3,21,0
Amanda Hudson,8.6,41,0
Amber Jordan,0.5,50,1
Leslie Turner,2.9,5,0
Jesse Marshall,9.7,12,0
Erin Watson,4.3,36,0
Sarah Waller,9.9,30,0
Paula Stokes,4.5,87,0
Michelle Pena,2.5,13,0
Patricia Phillips,4.0,68,0
Rickey Wood MD,1.1,18,1
Michael Kelly,9.1,94,0
Mary Armstrong,7.9,85,0
Sarah Kelly,5.1,23,0
Jessica Moore,0.8,20,1
Steven Fisher,6.4,62,0
Megan Elliott,8.9,75,0
Lawrence Velazquez,5.4,23,0
William Wood,1.0,24,1
Sarah Johnson,2.6,53,0
Jonathan Ray,1.7,69,0
John Miller,3.4,62,0
Jennifer Miller,7.8,87,0
Joseph Phillips,6.1,29,0
Jennifer Hays,7.6,29,0
Darryl Edwards IV,8.7,69,0
Paul Moore,2.4,14,0
John Frederick,8.5,22,0
Bradley Sandoval,5.4,40,0
Carrie Taylor,4.1,43,0
Kevin Williams Jr.,2.3,96,0
Robert Chen,4.5,94,0
Amanda Williams,0.2,100,0
Sherri Cole,7.0,69,0
Richard Hammond,7.2,54,0
Julie Smith,4.0,15,0
Carrie Carter,4.5,89,0
Lisa Dickson,0.6,63,0
Jeffrey Smith,2.4,51,0
Zachary Garcia,5.2,18,0
Jason Roberts,8.6,1,0
Robert Mccann,3.7,0,0
Matthew Church,3.8,18,0
Nathan Nash,0.8,21,1
Chad Martinez,1.8,80,0
David Jones,3.5,86,0
Meghan Russell,1.6,50,1
John Schmidt,6.8,84,0
Paul White,3.7,99,0
Peter Escobar,3.4,57,0
Kevin Smith,9.4,87,0
Calvin Walker,2.6,72,0
Leah Lopez,1.5,9,1
Angela Ingram,5.2,98,0
Lindsay Miller,9.4,9,0
Matthew Matthews,9.8,17,0
Nichole Hughes,3.3,50,0
Jeffrey Fry,9.7,96,0
Dean Campos,5.9,5,0
Ryan Alvarez,5.6,68,0
Connie Doyle,7.7,34,0
Gabriel Gutierrez,2.4,79,0
Carolyn Smith,6.1,36,0
Regina Bailey,7.8,2,0
Jill Middleton,9.5,16,0
Colin Mitchell,8.9,4,0
Sara Lambert,8.5,4,0
Christopher Baldwin,9.5,88,0
James Sullivan,7.3,84,0
Chase Yoder,8.4,55,0
Kyle Phelps,9.8,76,0
Dawn Moore,7.2,32,0
Dennis Dougherty,5.1,37,0
Katherine White,6.5,38,0
Dr. Nancy Short DDS,8.8,43,0
Kerri Walker,8.5,78,0
Caitlin Lopez,5.1,80,0
Brian Ashley,0.7,10,1
Tasha Gardner DDS,2.8,57,0
Sarah Jones,6.3,64,0
Peter Smith,4.6,96,0
Mrs. Jacqueline Baker,9.1,88,0
Russell Brock,6.5,11,0
Jeremy Howard,3.6,22,0
Christopher Griffin,2.4,69,0
Erika Crawford,4.0,49,0
Dean Jones,4.8,69,0
Misty Park,7.7,84,0
Christina Carson,1.9,78,0
Margaret Riggs MD,4.5,48,0
Elizabeth Fitzpatrick,7.8,78,0
Jessica Davis,0.6,80,0
Oscar Elliott,6.6,59,0
Kevin Campbell,4.9,68,0
Jeffery Schwartz,4.9,69,0
Luke Johnson,1.5,79,0
Tonya Barnett,5.7,55,0
Michael Dunn,5.1,91,0
John Oliver,8.5,16,0
Thomas Dillon,3.2,73,0
Jessica Miller,2.0,95,0
Jon Crane,0.4,82,0
Shane Rice,5.3,87,0
Jim Johnson,5.2,51,0
Jesus Lee,6.4,87,0
Eric Young,6.3,30,0
Eric Lawrence,3.7,89,0
Alison Acosta,2.7,3,0
Jennifer Brown,6.6,46,0
Daniel Beck,7.6,49,0
Megan Obrien,3.8,79,0
Melissa Bauer,3.3,58,0
Matthew Fowler,5.7,3,0
Luis Watkins,6.7,21,0
Kimberly Baker,2.8,69,0
Daniel Mendoza,1.8,95,0
Tiffany Waller,3.4,47,0
James King,2.7,23,0
David Hill,9.3,50,0
Gabriel Duffy,4.6,50,0
Brian Walker,2.0,45,0
Joshua Hill,8.3,78,0
Stephanie Thompson,2.9,81,0
Jamie Griffith DDS,2.5,17,0
James Crawford,6.8,94,0
Daniel Richardson,5.8,34,0
Natalie Martinez,7.9,28,0
Charles Phillips,8.7,24,0
Stacey Lee,5.5,73,0
Brian Wilkins,9.3,43,0
Brian Stafford,4.0,33,0
Charles Wheeler,0.8,87,0
Sarah Garcia,9.2,23,0
Edward Walton,5.3,43,0
Jessica Roberson,7.2,61,0
William Johnson,1.8,43,1
Tyler Smith,3.9,73,0
Kimberly Guerrero,1.7,75,0
Timothy Ross,2.2,88,0
Anthony Olsen,2.2,67,0
Brooke Macdonald,6.1,87,0
Alexander Carroll,3.7,28,0
Sarah Powell,8.6,64,0
Kathryn Campos,1.1,90,0
Mallory Pugh DVM,3.9,46,0
James Hall,0.3,82,0
Juan Weaver,4.9,33,0
Jacob Farley,9.6,71,0
Justin Johnson,3.2,78,0
Richard Dominguez,3.2,62,0
Elizabeth Mcclain,7.7,36,0
Joshua Hayes,8.2,28,0
Kristen Farrell,0.1,39,1
Spencer Pena,6.3,15,0
Theodore Rubio,8.8,65,0
Crystal Griffith,8.2,9,0
Jeremiah Perez,9.3,14,0
Alexander Richardson,9.1,76,0
Angela King,4.8,6,0
Donna Adams,2.0,90,0
Sandra Martin,3.3,30,0
Nancy Rodriguez,2.7,4,0
Erika Baker,0.9,46,1
David Hill,2.1,39,0
Elizabeth Hughes,0.9,37,1
Shawn Case,4.5,41,0
Brooke Dillon,8.3,25,0
Jason Roberts,1.1,93,0
Gary Spence,1.7,79,0
Richard Conway,8.9,53,0
Olivia Bell,4.8,67,0
Melissa Ali,1.0,54,1
Ashley Johnson,4.5,40,0
Brian Howard,0.5,79,0
James Miller,2.7,19,0
Michelle Curtis,7.0,82,0
Karen Wang,8.0,36,0
Jamie Nichols,9.5,11,0
Nathan Edwards,0.4,45,1
Thomas Church,1.8,49,1
Jordan Williams,6.2,15,0
Mary Brown,7.0,67,0
Joshua Chase,4.7,7,0
Debra Clark,6.1,16,0
Marissa Martinez,7.6,0,0
Alison Sparks,2.7,16,0
Joe Allen,2.4,65,0
Victoria Wilcox,5.3,98,0
Hannah Macias,3.5,20,0
Anna Morales,8.9,42,0
Carlos Kim,5.6,99,0
Jeffrey Fernandez,4.3,7,0
Anita Meyer,9.6,98,0
Mrs. Jennifer Peters,5.8,53,0
Toni Austin MD,7.9,57,0
Barbara Davis,5.4,35,0
Chad Mcgee,3.0,21,0
Catherine Rodriguez,1.4,90,0
Jeffrey Stewart,3.4,43,0
Connie Trujillo,9.8,85,0
Kevin May,2.8,80,0
Gregory Trujillo,3.4,75,0
Mrs. Gabriella Callahan,4.2,46,0
Hannah Berry,8.0,40,0
Katherine Ruiz,7.9,78,0
Samantha Bridges,2.9,64,0
David Perry,1.3,78,0
Keith Scott,9.1,10,0
Ronald Sullivan,8.1,54,0
Kevin Brock,9.9,3,0
Jacob Gill,1.4,0,1
Lisa Smith,8.8,5,0
Mr. Michael Zhang,1.6,39,1
Steven Davenport,3.7,29,0
Jacob Mccormick,5.9,29,0
Kelly Curtis,0.7,30,1
Steven Leonard,1.3,14,1
Jill Bailey,8.0,40,0
Melissa Williams,0.7,0,1
Sarah Taylor,3.2,61,0
Michael Zimmerman,0.3,26,1
Dana Barrett,6.3,54,0
Lisa Schwartz,5.6,23,0
Steven Carter,6.8,36,0
Austin Guzman,3.0,66,0
Sharon Patterson,5.2,49,0
Elizabeth Patel,3.9,79,0
Susan Washington,10.0,62,0
Jacob Austin,1.4,88,0
Elizabeth Fisher,9.9,28,0
Daniel Vazquez,4.2,81,0
Nicole Lee,7.9,92,0
Daniel Johnson,9.5,82,0
Michelle Mendoza,4.1,95,0
Gregory Pena,0.1,46,1
Bryan Johnson,8.5,94,0
Judith Merritt,7.0,47,0
Kim Reyes DVM,2.9,8,0
Linda Ortiz,5.3,22,0
Ariana Hartman,7.1,13,0
Deborah Bird,7.4,24,0
Pamela Mclaughlin,8.4,16,0
Stephen Evans,2.0,18,0
David Rodriguez,8.8,82,0
Jessica Woods,0.1,39,1
Larry Wallace,6.2,7,0
Louis Walker,3.8,1,0
Mary Travis,8.9,66,0
Arthur Castaneda,2.4,33,0
Steven Oneal,4.9,26,0
Jason Olson,7.2,59,0
Kristen Rodriguez,3.5,68,0
Jeremy Edwards MD,1.7,60,0
Brittney Smith,4.0,90,0
Felicia Williams,0.9,58,1
Jennifer Francis,1.8,23,1
Stephen Wallace,9.0,61,0
Ricardo Griffin,4.6,33,0
Alicia Powell,7.5,46,0
Terri Walker,5.6,34,0
Susan Moore,4.8,48,0
Tina Villanueva,1.5,73,0
Courtney Kelley,9.4,41,0
Traci Boone,1.4,11,1
Nancy Davis,5.1,99,0
Lauren Hayes,8.5,94,0
George Grimes,4.5,84,0
Joseph Berry,5.5,93,0
Alex Phillips,1.0,6,1
Holly Curtis,5.5,23,0
Jennifer Walker,7.2,15,0
Jo Horn,6.5,22,0
Shawn Atkinson,0.6,87,0
Brenda Moreno,2.2,56,0
Susan Woods,7.9,93,0
Tiffany Foster,2.2,72,0
Samuel White,6.6,23,0
Robert Lynch,9.6,3,0
Ryan Short,3.3,22,0
Ryan Choi,1.6,72,0
David Carroll,9.1,27,0
Alec Peterson,7.4,21,0
Kelly Burnett,9.6,93,0
Janice Moore,4.3,41,0
Larry Barnes,6.6,74,0
Morgan Kennedy,0.8,38,1
Beverly Mckenzie,2.4,70,0
David Peters,1.4,21,1
Bailey Rocha,3.3,46,0
Christopher Jones,7.0,31,0
Michael Cox,7.9,69,0
Diane Russell,2.0,71,0
Bethany Anderson,9.4,34,0
Caleb Navarro,4.2,62,0
Brandon Leon MD,7.2,59,0
Lisa Wright,7.4,63,0
Destiny Robinson,2.2,50,0
Steven Hall,2.9,2,0
Kimberly Luna,5.7,33,0
Sherry Brennan,8.7,73,0
Amy Jones,8.1,99,0
Frederick Benjamin,5.0,91,0
Jim Collins,7.3,23,0
Taylor Ford,8.9,77,0
Albert Smith,8.2,74,0
Jeffrey Miller Jr.,4.4,23,0
Jennifer Newton,5.7,56,0
Dawn Lee,0.7,7,1
Austin Valentine,3.3,85,0
Catherine Mcbride,9.0,59,0
William Green,7.6,63,0
Lisa Johnson,7.2,27,0
Randy Parker,4.9,41,0
